# our_file	upstream_file	status	notes
# STATUS VOCABULARY, added 2026-08-31. The tree had no definition of these words anywhere,
# which is how this column drifted; every status below carries its evidence in the notes.
#   transliterated  control flow, loop structure and arithmetic follow the upstream statement by
#                   statement. A reader could diff the two mentally. Syntax differs, program does not.
#   reimplemented   same algorithm and same observable semantics, materially different program: a
#                   different parallel decomposition, the host/device split moved, a reduction
#                   re-ordered or pinned, or an upstream cub/thrust/cuBLAS/raft call replaced by our
#                   own code.
#   partial         only some of the upstream file is present; the notes say what is missing.
#   no-upstream     nothing upstream corresponds to this file.
#
# THIS FILE DID NOT EXIST BEFORE 2026-08-31, while every mamba/impl/ __init__.mojo told its
# reader that "the upstream file and its pinned commit are recorded in this lane's
# DERIVATION_MAP.tsv". 2,916 lines under mamba/impl/ had no row anywhere.
#
# THREE upstreams, which is why the header names them per row:
#   transformers   d56c55bf564ddb176759eb6ec199442682564916, at
#                  ~/CascadeProjects/upstream/transformers. The BLOCK. Apache-2.0.
#                  Same pin transformer/DERIVATION_MAP.tsv names.
#   mamba          e9594ce1c732d97440f0332fdc43170a2294dbfa (state-spaces/mamba), at
#                  ~/CascadeProjects/upstream/mamba. The RECURRENCE and the DECODE step. Apache-2.0.
#   modular        10d978e3c783ef940d1d30d0a10852b69fe285c8 (modular/modular), at
#                  ~/CascadeProjects/upstream/modular. THE KERNEL SHAPE ONLY, never the rounding.
#                  Apache-2.0 with LLVM exceptions. This is the first row in the tree that cites it.
#
# The device spelling is profile mojolearn.identical.mamba1.fp32.v1 and its clause-by-clause
# authority is mamba/IDENTICAL_MAMBA_CONTRACT.md, which is FROZEN. Section 4's seam table decides
# every rounding and section 7's stage list decides every tag. The host oracle
# mamba/checks/mamba_oracle.mojo is the ANSWER bit for bit, and the device files are an
# INDEPENDENT transcription of the same order -- the two share only the seam functions.
#
# WHERE THE TWO REFERENCES DISAGREE, THE REFERENCE WINS AND THE FUSED KERNEL LOSES. At seam S8
# the CUDA kernel forms B * (delta * u) (csrc/selective_scan/selective_scan_fwd_kernel.cuh:162,
# :222) and MAX follows it (selective_scan.mojo:309, :321); selective_scan_ref pairs the other
# way and that is what is spelled here. A port that mirrored upstream's import-time branch would
# mirror a bitwise fork (DEVIATION 732).
#
# The four nn.Linear projections are NOT in this lane: cuBLAS upstream, gemm.fp32.v1 here
# (gemm/checks/gemm_identical.mojo, IDENTITY_PATHS row 40, gemm/DERIVATION_MAP.tsv).
#
# our_file paths are relative to mamba/.
# PORTED IS OURS. These files MIRROR upstream; the derivative-work language lives in NOTICE.
#   replaces-upstream -- THE UPSTREAM'S STEP WAS DELETED, NOT FOLLOWED. The
#                    file occupies an upstream file's slot and borrows its
#                    control plane, and its BODY is a different algorithm,
#                    stated in a numbered DEVIATION block in the file itself
#                    because PORTING_RULES.md rule 4 requires a replacement to
#                    live in the file it replaces so a reader can diff. These
#                    rows read `partial` or `transliterated` until 2026-08-31,
#                    which described the SLOT and not the CONTENT: a file whose
#                    own header says "there is no upstream GPU implementation
#                    of this formulation to be faithful to" is not a partial
#                    port of anything. Added when it turned out 31 files and
#                    34,945 lines were in that position.
impl/transformers/models/__init__.mojo	none	no-upstream	Mojo package marker, 2 to 3 lines, no ported code. Upstream's own __init__.py files are re-export lists and none of their text is here, so nothing upstream corresponds to this file. It names the mirrored directory (transformers src/transformers/models/) and carries the lane's SPDX and NOTICE header, which is this repository's text
impl/transformers/models/mamba/__init__.mojo	none	no-upstream	Mojo package marker, 2 to 3 lines, no ported code. Upstream's own __init__.py files are re-export lists and none of their text is here, so nothing upstream corresponds to this file. It names the mirrored directory (transformers src/transformers/models/mamba/) and carries the lane's SPDX and NOTICE header, which is this repository's text
checks/__init__.mojo	none	no-upstream	Mojo package marker, 3 lines, no ported code. It marks this lane's OWN-WORK directory (the oracle, the fixture generator, the bitwise check driver and the backward router), which by definition mirrors nothing upstream
checks/mamba_oracle.mojo	none	no-upstream	NOT A PORT, in the file's own words: the reference libraries ship no oracle. THE ALGORITHM IT SPELLS IS THEIRS, cited seam by seam in mamba/IDENTICAL_MAMBA_CONTRACT.md and in the two derived files above; what has no upstream is this program -- the contract's arithmetic order written on the CPU through the SAME seam functions (identical_mul_add, ftz, identical_exp, identical_div, identical_rsqrt, identical_silu, identical_softplus, gemm v1's gemm_oracle), so the device card is diffed against it BITWISE. The device kernels import nothing from it except those seam functions, by design: one arithmetic, two spellings of the loops around it
checks/mamba_fixture.mojo	none	no-upstream	NOT A PORT. Two generators. The corpus generator is REIMPLEMENTED BIT FOR BIT from spec mojolearn.mamba.corpus.hash.v1 rather than read from disk -- every element is f32(lo + (hi - lo) * top24(splitmix64(key + i)) * 2^-24) evaluated in float64 and rounded ONCE, a pure function of five integers and two dyadic rationals -- so a check that loads a corpus case first asserts the file's bytes equal this generator's bytes, which makes the two lanes agreeing on the fixture itself a gate. Also carries RMS_EPS = 1e-5 at :44, which transformer/DERIVATION_MAP.tsv's DEVIATION 801 row points at
checks/mamba_check.mojo	none	no-upstream	NOT A PORT. Runs the device block against the host oracle and compares every recorded stage BY BITS, plus the sabotage arms the contract's section 8 names. DELIBERATELY TINY AND NOT YET THE CONTRACT'S FULL GATE: the default is one shape (B = 1, L = 4, d_model = 8) and one launch, read from MOJOLEARN_MAMBA_CHECK_B / _L / _DM so closing a clause that needs a bigger fold costs ONE build, and nothing here sweeps -- the machine was crashed on 2026-08-23 by seven agents compiling Mojo at once and this lane was cut to a single compile at a time
checks/mamba_backward.mojo	none	no-upstream	NOT A PORT and NOT ARITHMETIC: the file contains no floating-point expression at all, no kernel of its own, and the token Float32 occurs in it only inside prose. It ROUTES the parts of the Mamba-1 backward that are already somebody else's certified arithmetic -- fourteen calls, eight of them the gradients of the block's four nn.Linear projections entered through gemm/checks/gemm_backward.mojo's six-row table. A routing layer made of index and dimension bookkeeping has no upstream file to mirror
#
# MAMBA-2 CONTRACT ROWS, added 2026-09-01. These rows are for a CONTRACT DOCUMENT, not code:
# mamba/IDENTICAL_MAMBA2_CONTRACT.md (profile mojolearn.identical.mamba2.fp32.v1) transcribes
# parts of each upstream file below into seam clauses and pseudocode, and its DEVIATIONS 782-789
# are the numbered departures. No mamba2 .mojo file exists yet; when the builders land
# impl/checks files, THOSE files' rows supersede these as the code-level record and these rows
# stay as the contract's own citations. `partial` here means: only the named symbols/lines of
# the upstream file are pinned by the contract, and the notes say what is absent or refused.
IDENTICAL_MAMBA2_CONTRACT.md	mamba mamba_ssm/modules/ssd_minimal.py	partial	NORMATIVE SSD arithmetic: segsum (:23-32) and ssd_minimal_discrete (:34-78), composed discretize-first as its own test composes it (:94-103). Contract seams S10-S19. TWO departures inside it: step 3's decay-matrix einsum (:64-69) is REPLACED by the serial recurrence (DEVIATION 785), and the -inf mask + exp spelling is replaced by structural zeros with a bit-equality argument (DEVIATION 782). NOT pinned: segsum_unstable (:14-21), the CUDA test harness
IDENTICAL_MAMBA2_CONTRACT.md	mamba mamba_ssm/modules/mamba2.py	partial	The BLOCK: forward's non-mem-eff arm (:209-276) is the normative order (split :211-215, A :182, conv :230-242, xBC split :243, norm :269-270, out_proj :275); defaults (:38-65) are the profile constants incl. d_state 128, headdim 64, chunk_size 256; step (:278-343) and allocate_inference_cache (:345-355) give the decode SEMANTICS and carried state, their per-token rounding refused under DEVIATION 786. NOT pinned: the mem-eff fused arm (:184-208), tensor parallel, d_mlp/d_ssm split, varlen (deferred by name, contract section 5)
IDENTICAL_MAMBA2_CONTRACT.md	mamba mamba_ssm/ops/triton/ssd_chunk_state.py	partial	The dt seam's ORDER: _chunk_cumsum_fwd_kernel bias -> softplus(<=20) -> clamp -> masked-to-zero pad -> per-chunk cumsum (:72-86), contract seams S9/S11 and DEVIATION 788. chunk_state_ref (:1094-1122) cited as the fused chain's chunk-state spelling, its dt-as-separate-einsum-factor pairing (:1122) REFUSED under DEVIATION 789 (discretize-first wins). The Triton kernels' tl.cumsum/tl.dot orders are what the pinned schedule replaces
IDENTICAL_MAMBA2_CONTRACT.md	mamba mamba_ssm/ops/triton/ssd_state_passing.py	partial	The inter-chunk pass SHAPE: _state_passing_fwd_kernel is SERIAL over chunks, states = scale * states + new_states with scale = exp(dA_cs_last) (:64-87, the update at :80) -- the profile's S17, spelled with mamba1 S9's fused fma. state_passing_ref (:327-350) is the decay-matrix form, kept only as the STATEPASS_MATRIX required-RED arm (DEVIATION 785). Backward and varlen/seq_idx branches not pinned
IDENTICAL_MAMBA2_CONTRACT.md	mamba mamba_ssm/ops/triton/layernorm_gated.py	partial	rms_norm_ref (:18-39) ONLY: gate BEFORE norm at norm_before_gate=False (:26-27), rstd as 1/sqrt (:29) -- contract seam S21, DEVIATION 787, inheriting mamba1 DEVIATION 741's answer to the same rsqrt question. The Triton forward/backward kernels and their tl.sum trees are not pinned; group_size folds have no v1 site (ngroups = 1)
IDENTICAL_MAMBA2_CONTRACT.md	mamba mamba_ssm/ops/triton/selective_state_update.py	partial	Decode SEMANTICS only: selective_state_update_ref (:224-285) defines what state a step carries and what one token returns; its rounding ((dt*B)*x pairing :277, C.h_new association :279) is bit-incompatible with the chunked prefill and is the STEP_UPSTREAM_RECURRENCE sabotage arm, never the profile (DEVIATION 786, decode = prefill resumption). The kernel's softplus guard (:102) corroborates the <= 20 threshold
IDENTICAL_MAMBA2_CONTRACT.md	mamba mamba_ssm/ops/triton/ssd_combined.py	partial	The "what vendors run" column: _mamba_chunk_scan_combined_fwd's stage sequence cumsum -> bmm -> chunk_state -> state_passing -> chunk_scan (:343-395) and the public surface mamba_chunk_scan_combined (:628-648, dt_bias/dt_softplus/dt_limit/initial_states/return_final_states plumbing). Cited so a reader porting from the fused chain knows where its rounding DIFFERS from the profile's (DEVIATIONS 785, 789). Backward, varlen, autograd wrapper not pinned
IDENTICAL_MAMBA2_CONTRACT.md	transformers src/transformers/models/mamba2/modeling_mamba2.py	partial	The SECOND independent reference and corpus source: segment_sum (:73-90), mamba2_chunk_scan (:254-348; dt seam :272-276, discretize-first :288-289, explicit einsum-free orders for G :302, M :305, Y_diag :308, decay :312-314, pass :318-326, Y_off contract-then-scale :330-332, D last :338-339, truncate :342-343), MambaRMSNormGated (:105-120), Mamba2RMSNorm (:591-605), Mamba2Block.forward (:617-631, the residual). Where it disagrees with mamba_ssm -- torch.rsqrt (:118) vs 1/sqrt -- the mamba_ssm reference wins (DEVIATION 787). Cache/LM head/training/kernelized dispatch not pinned
